F1;F6;F193;F12;F14;F15;F16;F26;F72;F99;S;Busy;Exting;Decade;Car;Nozzle;Flow;Long
1146;1;0;6;1;1;0;7;4;0;10;35;11;21;1;1;3,5;0
1146;0;0;6;1;1;0;10;4;0;150;71;37;21;1;1;3,5;0
1146;0;1;2;1;1;4;14;4;0;24;168;36;21;2;2;7;0
1146;0;0;6;1;1;0;27;4;0;180;160;39;21;1;1;3,5;0
1146;0;2;3;1;1;4;13;4;0;120;165;29;21;2;3;10,5;0
1146;0;1;2;1;1;4;14;4;0;99;217;19;21;3;2;7;0
1146;1;2;2;5;1;2;5;4;0;1;12;3;21;2;1;3,5;0
1146;0;1;2;1;908;4;13;4;1;20;134;11;22;3;2;7;0
1146;0;0;6;1;1;0;9;4;0;15;85;11;22;1;1;3,5;0
1146;0;2;2;5;5;2;3;8;1;6;18;3;22;2;1;3,5;0
1146;0;0;6;1;1;0;10;4;0;50;122;7;22;1;1;3,5;0
1146;1;0;5;1;1;0;6;4;0;10;37;3;22;3;1;3,5;0
1146;1;3;2;15;2;2;3;8;1;3;35;18;22;3;1;3,5;0
1146;1;1;3;1;1;3;4;8;0;15;24;3;23;2;1;3,5;0
1146;0;2;2;2;1;4;12;4;0;59;263;28;23;3;2;7;0
1146;1;0;5;1;1;0;7;4;0;6;30;6;23;2;2;7;0
1146;0;4;3;2;2;2;14;4;1;3;47;20;23;4;2;10,5;0
1146;0;1;2;1;1;4;13;4;0;18;124;7;23;2;1;3,5;0
1146;1;1;2;2;2;4;5;4;0;5;73;7;23;2;1;3,5;0
1146;1;1;2;1;1;4;7;4;0;22;29;12;23;2;1;3,5;0
1146;1;0;6;1;1;0;5;4;0;1;10;3;23;1;1;3,5;0
1146;1;0;6;1;1;0;5;4;0;2;17;3;23;1;1;3,5;0
1146;1;1;2;1;1;4;11;4;0;30;166;16;23;3;2;7;0
1146;0;1;2;1;1;4;14;4;1;5;78;6;24;2;1;3,5;0
1146;0;2;2;2;1;4;13;4;0;6;56;9;24;2;1;3,5;0
1146;1;0;6;1;1;0;5;4;0;20;38;6;24;1;1;3,5;0
1146;0;1;2;1;1;4;22;4;0;72;35;9;24;3;2;7;0
1146;1;3;6;1;1;2;8;4;0;2;28;13;24;1;2;9,5;0
1146;0;1;2;1;1;4;24;4;0;84;257;32;24;2;2;7;0
1146;0;0;6;1;1;0;7;4;0;10;26;3;24;1;1;3,5;0
1146;0;2;2;2;1;4;13;4;0;64;161;28;24;2;2;7;0
1146;1;0;6;1;1;0;1;8;0;2;21;16;24;1;1;3,5;0
1146;1;0;6;1;1;0;4;4;0;20;37;4;25;1;1;3,5;0
1146;0;0;5;1;1;0;7;4;0;5;31;5;25;1;1;3,5;0
1146;1;2;3;1;1;4;4;4;0;2;10;3;25;2;1;3,5;0
1146;0;1;2;1;1;4;12;4;0;48;92;10;25;3;2;7;0
1146;0;2;2;3;2;2;9;4;1;3;85;3;25;3;1;3,5;0
1146;0;0;6;1;1;0;4;4;0;20;99;37;25;1;1;3,5;0
1146;0;1;2;1;1;4;20;4;1;26;99;37;25;4;2;7;0
1146;0;1;2;1;1;4;10;4;0;15;60;3;25;2;1;3,5;0
1146;0;1;2;1;1;4;11;4;0;24;86;52;25;3;2;7;0
1146;0;1;2;1;1;4;13;4;0;34;203;32;26;3;2;7;0
1146;1;0;3;1;1;0;5;4;0;1;11;3;26;1;1;3,5;0
1146;1;1;2;1;1;4;13;4;0;45;95;18;26;4;2;7;0
1146;0;0;6;1;1;0;13;4;0;40;72;6;26;1;1;3,5;0
1146;0;1;2;2;1;4;9;4;1;200;151;24;26;4;3;10,5;0
1146;0;1;2;1;1;4;12;4;0;53;115;36;26;4;1;3,5;0
1146;1;1;2;2;1;4;5;4;0;160;312;49;26;3;3;10,5;0
1146;0;1;2;1;1;4;15;4;1;120;313;48;26;3;2;7;0
1146;0;1;2;1;1;4;12;4;0;30;104;30;27;3;1;3,5;0
1146;1;1;2;1;1;4;7;4;0;1;39;3;27;2;1;3,5;0
1146;0;1;2;1;1;4;11;4;0;18;81;3;27;2;1;3,5;0
1146;1;0;6;1;1;0;4;4;0;1;16;3;27;3;1;3,5;0
1146;1;1;2;2;1;4;7;4;0;5;23;3;27;4;1;3,5;0
1146;0;1;2;1;1;4;12;4;0;48;125;32;27;3;2;7;0
1146;1;0;6;1;1;0;6;4;0;4;18;3;27;1;1;3,5;0
1146;0;1;2;1;1;4;15;4;0;24;138;9;27;2;2;7;0
1146;0;2;2;5;1;2;5;4;0;1;15;3;27;1;1;3,5;0
1146;0;1;2;2;2;4;6;4;0;12;208;29;27;3;2;7;0
1146;1;0;6;1;1;0;10;4;0;10;41;3;27;1;1;3,5;0
1146;1;0;6;1;1;0;4;8;0;3;16;3;28;1;1;3,5;0
1146;0;0;6;1;1;0;12;4;0;30;64;3;28;1;1;3,5;0
1146;0;2;2;2;2;4;10;4;0;36;233;17;28;3;2;7;0
1146;0;0;5;1;1;0;10;4;0;6;25;4;28;1;1;3,5;0
1146;0;2;2;1;1;4;10;4;0;18;111;6;28;3;2;7;0
1146;0;2;2;2;1;4;28;4;0;88;385;137;28;3;2;7;0
1146;0;1;2;1;1;4;19;4;0;18;70;6;28;2;2;7;0
1146;1;0;6;1;1;0;4;8;0;2;11;3;28;1;1;3,5;0
1146;0;0;6;1;1;0;4;8;0;10;65;3;28;1;1;3,5;0
1146;1;2;2;1;902;3;5;4;1;800;228;86;28;6;4;14;0
1146;1;0;6;1;1;0;6;4;0;10;37;7;28;1;1;3,5;0
1146;0;0;6;1;1;0;4;8;0;5;15;3;28;1;1;3,5;0
1146;0;1;2;2;2;4;20;4;1;20;111;29;29;3;2;7;0
1146;0;2;2;1;1;4;10;4;0;24;118;6;29;3;2;7;0
1146;0;2;2;1;1;4;12;4;1;55;167;44;29;3;3;10,5;0
1146;1;1;2;1;1;4;12;4;1;96;256;20;29;5;2;7;0
1146;1;1;2;1;1;4;2;8;0;6;43;7;29;2;2;7;0
1146;0;1;2;1;1;4;10;4;0;2;19;3;29;2;1;3,5;0
1146;0;0;6;1;1;0;14;4;0;40;44;3;29;1;1;3,5;0
1146;0;2;2;1;1;4;16;4;0;30;236;23;29;3;2;7;0
1146;0;1;2;2;1;4;16;4;0;40;177;57;29;4;2;7;0
1146;0;1;2;1;1;3;12;4;0;48;96;7;29;3;2;7;0
1146;0;0;6;1;1;0;12;4;0;5;22;3;29;1;1;3,5;0
1146;0;1;2;1;1;4;2;8;0;100;112;11;30;3;1;3,5;0
1146;0;1;2;1;1;4;18;4;0;60;212;32;30;3;2;7;0
1146;1;0;6;1;1;0;7;4;0;4;15;3;30;1;1;3,5;0
1146;0;0;5;1;1;0;11;4;0;2;33;3;30;1;1;3,5;0
1146;0;1;2;2;1;4;12;4;0;93;218;89;30;4;2;7;0
1146;1;0;6;1;1;0;4;8;0;1;12;3;30;1;1;3,5;0
1146;0;1;2;1;1;4;8;4;0;3;21;3;30;2;1;3,5;0
1146;1;2;2;4;908;2;5;4;1;21;54;16;30;4;1;3,5;0
1146;0;1;2;2;1;4;8;4;0;3;73;11;30;3;1;3,5;0
1146;1;0;6;1;1;0;4;8;0;5;15;3;30;1;1;3,5;0
1146;0;1;2;1;1;4;8;4;1;160;357;39;30;4;2;7;0
1146;1;1;2;1;1;4;5;4;0;60;148;5;30;3;2;7;0
1146;0;0;5;1;1;0;6;4;0;6;19;3;31;1;1;3,5;0
1146;1;2;2;4;-1;2;6;4;1;7;25;4;31;4;1;3,5;0
1146;0;1;2;2;1;4;10;4;0;184;326;36;31;5;3;10,5;0
1146;0;0;6;1;1;0;10;4;0;20;78;5;31;1;1;3,5;0
1146;0;0;5;1;1;0;5;4;0;1;17;3;31;1;1;3,5;0
1146;0;0;6;1;1;0;20;4;0;300;455;14;31;3;2;7;0
1146;0;1;2;1;1;4;10;4;0;60;171;29;31;2;2;7;0
1146;0;1;2;1;1;4;20;4;0;21;58;28;31;3;2;7;0
1146;1;2;2;9;1;2;3;4;0;3;29;3;31;4;1;3,5;0
1146;0;0;5;1;1;0;14;4;0;6;37;3;32;2;1;3,5;0
1146;0;0;5;1;1;0;19;8;0;50;38;11;32;3;2;7;0
1146;0;1;2;1;1;4;8;4;0;12;62;12;32;2;1;3,5;0
1146;0;1;2;1;1;4;7;4;0;20;96;36;32;3;2;7;0
1146;1;2;2;5;1;2;5;4;1;2;33;4;32;2;1;3,5;0
1146;1;2;2;5;1;2;5;4;1;3;40;15;32;3;1;3,5;0
1146;0;2;2;1;1;4;15;4;0;24;250;16;32;2;2;7;0
1146;0;1;2;1;1;4;23;4;0;48;223;15;32;2;2;7;0
1146;1;0;6;1;1;0;1;8;0;10;25;3;33;1;1;3,5;0
1146;1;1;2;1;1;3;12;4;1;2;39;9;33;2;1;3,5;0
1146;1;0;6;1;1;0;7;4;0;5;39;5;33;1;1;3,5;0
1146;1;1;3;1;1;4;3;8;1;8;21;3;33;2;1;3,5;0
1146;0;2;2;5;1;3;2;8;1;2;35;15;34;2;1;3,5;0
1146;0;1;3;1;1;4;5;4;0;20;70;6;34;2;1;3,5;0
1146;0;0;5;1;1;0;9;4;0;2;28;3;34;2;1;3,5;0
1146;0;2;2;1;1;4;12;4;0;120;450;19;34;3;2;7;0
1146;0;2;2;1;1;4;12;4;0;63;208;51;34;2;2;7;0
1146;0;2;1;1;908;2;5;4;0;2;11;3;34;1;1;3,5;0
1146;0;1;2;1;1;4;16;4;0;9;81;8;34;2;2;7;0
1146;1;2;2;5;2;3;5;4;1;44;47;20;34;2;1;3,5;0
1146;0;0;6;1;1;0;12;4;0;10;89;4;34;1;1;3,5;0
1146;0;2;4;1;1;5;5;4;0;8;39;6;34;2;1;3,5;0
1146;0;1;1;1;1;3;11;4;0;33;218;58;34;2;2;7;0
1146;0;0;5;1;1;0;1;8;0;2;17;3;35;2;1;3,5;0
1146;0;1;2;2;1;4;5;4;0;274;250;51;35;3;2;7;0
1146;1;0;5;1;1;0;7;4;0;5;17;3;35;2;1;3,5;0
1146;1;2;3;1;1;4;3;4;0;2;12;3;35;2;1;3,5;0
1146;1;2;3;1;1;4;3;4;1;2;37;7;35;3;1;3,5;0
1146;1;1;2;1;1;3;3;8;0;35;61;9;35;3;3;10,5;0
1146;0;2;2;1;1;4;10;4;0;2;15;3;35;1;1;3,5;0
1146;1;1;2;1;1;4;4;8;0;9;88;19;35;3;2;7;0
1146;0;1;2;1;1;4;12;4;0;3;20;3;35;1;1;3,5;0
1146;0;1;2;2;1;4;7;4;0;95;485;69;35;4;3;10,5;0
1146;0;1;3;1;1;4;7;4;0;40;44;6;36;3;1;3,5;0
1146;1;1;2;1;1;4;5;4;1;50;177;30;36;3;2;7;0
1146;0;0;6;1;1;4;10;4;0;30;189;10;36;2;2;7;0
1146;1;2;2;5;-1;2;5;4;1;30;72;26;36;8;2;7;0
1146;0;1;2;2;1;4;9;4;0;48;255;26;36;3;2;7;0
1146;0;0;6;1;1;0;10;4;0;10;44;4;36;1;1;3,5;0
1146;1;0;6;1;1;0;1;8;0;5;13;3;36;1;1;3,5;0
1146;0;0;6;1;1;0;12;4;0;10;53;4;36;3;1;3,5;0
1146;1;0;6;1;1;0;1;8;0;5;22;3;36;1;1;3,5;0
1146;0;1;2;1;1;4;12;4;1;4;128;46;36;3;2;7;0
1146;0;1;1;2;1;3;10;4;1;2;47;7;36;3;1;3,5;0
1146;1;2;2;2;1;4;4;8;0;15;111;35;36;3;1;3,5;0
1146;0;2;2;1;1;4;17;4;0;6;128;19;36;2;1;3,5;0
1146;0;1;2;2;1;4;9;4;1;5;71;35;36;3;1;3,5;0
1146;0;2;1;1;1;5;11;4;0;225;253;70;36;4;2;7;0
1146;0;1;2;1;1;4;15;4;0;25;156;44;36;3;1;3,5;0
1146;1;2;2;5;4;2;6;4;0;1;14;3;37;2;1;3,5;0
1146;0;1;2;1;1;4;15;4;0;2;38;4;37;3;1;3,5;0
1146;1;1;2;2;1;4;7;4;0;150;48;3;1;3;2;7;0
1146;1;2;2;5;5;3;4;4;0;10;13;3;1;3;1;3,5;0
1146;1;1;2;2;1;4;7;4;0;250;266;77;1;3;2;7;0
1146;1;3;2;1;1;5;14;4;0;250;153;29;1;3;2;7;0
1146;1;1;2;1;1;5;4;4;0;100;139;27;1;2;2;7;0
1146;1;1;2;2;1;4;12;4;0;40;72;31;1;3;2;7;0
1146;1;2;1;3;2;2;5;4;0;1;46;21;1;2;1;3,5;0
1146;1;1;3;1;1;4;5;4;0;20;65;5;1;3;2;7;0
1146;1;1;2;1;1;4;2;4;0;60;73;30;1;3;2;7;0
1146;1;0;6;0;0;0;1;4;0;10;61;10;1;1;1;3,5;0
1146;1;0;6;0;0;0;3;4;0;8;32;5;1;1;1;3,5;0
1146;1;3;2;1;1;5;14;4;0;40;83;18;2;3;2;7;0
1146;1;0;6;0;0;0;4;4;0;1;32;8;2;1;1;3,5;0
1146;1;3;2;1;1;5;5;4;0;40;80;30;2;3;2;7;0
1146;1;1;2;1;1;5;8;4;0;50;92;36;2;2;2;7;0
1146;1;0;6;0;0;0;11;4;0;7;60;9;2;1;1;3,5;0
1146;1;2;2;9;9;4;2;4;0;2;20;6;2;3;2;7;0
1146;1;1;2;1;1;5;3;4;0;50;134;68;2;2;2;7;0
1146;1;1;2;2;1;4;3;4;0;100;78;19;2;3;2;7;0
1146;1;3;2;1;1;5;9;4;0;80;408;254;2;3;2;7;0
1146;1;3;2;1;1;5;6;4;0;80;267;33;2;3;2;7;0
1146;1;2;2;5;2;4;3;4;0;2;10;3;2;3;2;7;0
1146;1;2;2;5;1;2;17;4;1;40;38;12;3;3;2;7;0
1146;1;1;2;2;1;4;3;4;0;100;25;7;3;3;2;7;0
1146;1;0;6;0;0;0;6;4;0;4;16;4;3;1;1;3,5;0
1146;1;3;1;3;1;3;5;4;1;100;264;94;3;6;2;7;0
1146;1;0;6;0;0;0;4;4;0;10;77;25;3;1;1;3,5;0
1146;1;1;2;1;1;4;7;4;0;200;204;85;3;3;2;7;0
1146;1;3;2;1;1;5;6;4;0;2;20;4;3;3;2;7;0
1146;1;3;2;1;1;5;6;4;0;50;110;61;3;3;2;7;0
1146;1;2;2;5;2;4;1;4;0;2;17;4;3;3;2;7;0
1146;1;2;2;5;2;4;1;4;0;2;12;3;4;3;2;7;0
1146;1;2;2;5;2;4;2;4;0;2;10;3;4;3;2;7;0
1146;1;1;2;1;1;4;7;4;0;50;97;17;4;3;2;7;0
1146;1;0;6;0;0;0;9;4;0;12;39;9;4;1;1;3,5;0
1146;1;2;2;9;1;2;3;4;0;1;11;3;4;3;2;7;0
1146;1;2;2;5;4;3;6;4;0;1;11;3;4;3;2;7;0
1146;1;1;3;1;1;3;3;4;0;10;43;9;4;3;2;7;0
1146;1;3;2;1;1;5;11;4;0;12;66;7;4;3;2;7;0
1146;1;3;2;1;1;5;6;4;0;40;66;29;4;3;2;7;0
1146;1;2;3;4;4;3;5;4;0;10;37;11;4;1;1;3,5;0
1146;1;0;6;0;0;0;5;4;0;10;93;12;4;1;1;3,5;0
1146;1;3;2;1;1;5;17;4;0;60;132;12;5;3;2;7;0
1146;1;3;2;1;1;5;5;4;0;60;158;46;5;3;2;7;0
1146;1;3;1;3;1;3;5;4;1;100;149;74;5;6;2;7;0
1146;1;2;2;9;6;2;2;4;1;2;40;16;5;3;2;7;0
1146;1;1;2;1;1;5;5;4;0;2;13;3;5;2;2;7;0
1146;1;1;2;1;1;4;2;4;0;190;254;55;5;3;2;7;0
1146;1;0;5;0;0;0;4;4;0;10;29;9;5;1;1;3,5;0
1146;1;3;2;1;1;5;13;4;0;300;446;68;5;3;2;7;0
1146;1;0;5;0;0;0;9;4;0;10;34;5;5;1;1;3,5;0
1146;1;3;2;1;1;5;10;4;0;100;102;16;5;3;2;7;0
1146;1;1;2;1;1;3;15;4;0;20;107;44;5;3;2;7;0
1146;1;1;2;1;1;4;6;4;0;200;239;142;5;3;2;7;0
1146;1;2;3;4;4;3;7;4;0;60;279;64;5;1;1;3,5;0
1146;1;1;2;1;1;4;12;4;0;50;59;13;5;3;2;7;0
1146;1;1;2;1;1;3;5;4;0;12;41;8;5;3;2;7;0
1146;1;3;2;1;1;5;9;4;0;50;272;34;5;3;2;7;0
1146;1;0;6;0;0;0;8;4;0;24;121;20;5;1;1;3,5;0
1146;1;3;2;1;1;5;8;4;0;60;280;61;5;3;2;7;0
1146;1;1;2;1;1;5;5;4;0;80;292;62;6;3;2;7;0
1146;1;1;3;1;1;3;5;4;0;12;34;12;6;3;2;7;0
1146;1;3;2;1;1;5;5;4;0;40;166;42;6;3;2;7;0
1146;1;2;2;9;1;2;9;4;1;5;69;18;6;3;2;7;0
1146;1;3;2;1;1;5;7;4;0;50;104;47;6;3;2;7;0
1146;1;3;2;1;1;5;16;4;0;30;272;57;6;3;2;7;0
1146;1;1;2;1;1;5;3;4;0;30;111;30;6;2;2;7;0
1146;1;1;2;1;1;4;3;4;0;60;176;45;6;3;2;7;0
1146;1;1;2;1;1;3;5;4;0;40;243;77;6;3;2;7;0
1146;1;0;6;0;0;0;7;4;0;4;19;3;6;1;1;3,5;0
1146;1;2;2;5;5;2;6;4;1;6;25;6;5;3;2;7;0
1146;1;3;2;15;9;2;2;4;1;5;59;29;6;3;2;7;0
1146;1;1;2;1;1;4;6;4;0;36;144;40;7;3;2;7;0
1146;1;1;2;1;1;4;19;4;0;30;219;81;7;3;2;7;0
1146;1;3;2;1;1;5;3;4;0;50;147;67;7;3;2;7;0
1146;1;0;5;0;0;0;2;4;0;10;39;12;7;1;1;3,5;0
1146;1;1;2;1;1;5;10;4;0;30;99;64;7;2;2;7;0
1146;1;1;2;1;1;4;7;4;0;30;207;45;7;3;2;7;0
1146;1;1;2;1;1;5;3;4;0;30;92;30;7;2;2;7;0
1146;1;1;2;1;1;3;5;4;0;30;66;39;7;2;2;7;0
1146;1;3;2;1;1;3;10;4;0;50;706;161;7;3;2;7;0
1146;1;2;4;1;1;2;11;4;0;3;30;5;8;1;1;3,5;0
1146;1;2;2;5;2;2;1;4;1;5;10;5;8;3;2;7;0
1146;1;1;2;1;1;3;5;4;0;200;287;112;8;2;2;7;0
1146;1;1;2;1;1;4;3;4;0;300;320;130;8;3;2;7;0
1146;1;3;4;1;1;3;5;4;1;30;1606;1543;8;6;2;7;0
1146;1;0;5;0;0;0;3;4;0;10;27;17;8;1;1;3,5;0
1146;1;1;3;1;1;3;6;4;0;15;25;4;8;3;2;7;0
1146;1;0;6;0;0;0;4;4;0;6;73;25;8;1;1;3,5;0
1146;1;0;5;0;0;0;2;4;0;10;13;3;9;1;1;3,5;0
1146;1;1;2;1;1;3;4;4;0;20;244;150;8;3;2;7;0
1146;1;2;2;5;3;2;13;4;1;5;37;11;9;3;2;7;0
1146;1;1;2;1;1;4;10;4;0;10;53;19;9;3;2;7;0
1146;1;3;2;1;1;5;12;4;0;42;65;54;9;3;2;7;0
1146;1;3;2;1;1;5;8;4;0;50;314;38;9;3;2;7;0
1146;1;1;2;1;1;5;8;4;0;30;250;123;9;2;2;7;0
1146;1;3;2;1;1;5;10;4;0;20;62;10;9;3;2;7;0
1146;1;3;2;1;1;5;8;4;0;80;222;55;6;3;2;7;0
1146;1;1;2;1;1;4;3;4;0;90;139;63;10;3;2;7;0
1146;1;0;6;0;0;0;4;4;0;6;15;3;10;1;1;3,5;0
1146;1;0;5;0;0;0;1;4;0;10;32;11;10;1;1;3,5;0
1146;1;0;6;0;0;0;4;4;0;90;98;67;10;1;1;3,5;0
1146;1;2;3;4;4;3;11;4;0;25;73;12;10;1;1;3,5;0
1146;1;0;6;0;0;0;4;4;0;200;71;53;10;1;1;3,5;0
1146;1;0;6;0;0;0;6;4;0;200;50;18;10;1;1;3,5;0
1146;1;0;6;0;0;0;1;4;0;50;49;42;10;1;1;3,5;0
1146;1;0;6;0;0;0;2;4;0;30;32;24;10;1;1;3,5;0
1146;1;0;5;0;0;0;8;4;0;10;17;4;10;1;1;3,5;0
1146;1;0;6;0;0;0;7;4;0;70;63;39;10;1;1;3,5;0
1146;1;0;6;0;0;0;2;4;0;45;35;21;11;1;1;3,5;0
1146;1;0;6;0;0;0;3;4;0;8;31;6;11;1;1;3,5;0
1146;1;0;6;0;0;0;7;4;0;150;100;22;11;1;1;3,5;0
1146;1;0;6;0;0;0;2;4;0;15;22;16;11;1;1;3,5;0
1146;1;0;6;0;0;0;2;4;0;15;50;25;11;1;1;3,5;0
1146;1;0;6;0;0;0;2;4;0;15;33;10;11;1;1;3,5;0
1146;1;3;4;1;1;4;4;4;0;300;655;91;11;1;1;3,5;0
1146;1;0;6;0;0;0;2;4;0;15;40;19;11;1;1;3,5;0
1146;1;0;6;0;0;0;2;4;0;15;27;14;11;1;1;3,5;0
1146;1;0;6;0;0;0;4;4;0;115;33;19;11;1;1;3,5;0
1146;1;1;2;1;1;3;4;4;0;20;218;120;11;3;2;7;0
1146;1;0;6;0;0;0;4;4;0;6;25;7;11;1;1;3,5;0
1146;1;0;6;0;0;0;2;4;0;15;58;25;11;1;1;3,5;0
1146;1;0;6;0;0;0;2;4;0;15;49;16;11;1;1;3,5;0
1146;1;0;6;0;0;0;2;4;0;15;95;19;11;1;1;3,5;0
1146;1;0;6;0;0;0;2;4;0;15;124;93;11;1;1;3,5;0
1146;1;0;6;0;0;0;2;4;0;15;43;20;11;1;1;3,5;0
1146;1;0;6;0;0;0;2;4;0;15;19;8;11;1;1;3,5;0
1146;1;0;6;0;0;0;2;4;0;15;73;35;11;1;1;3,5;0
1146;1;0;6;0;0;0;2;4;0;15;12;3;11;1;1;3,5;0
1146;1;1;2;1;1;4;3;4;0;90;69;14;11;3;2;7;0
1146;1;0;6;0;0;0;6;4;0;200;90;28;11;1;1;3,5;0
1146;1;0;6;0;0;0;6;4;0;15;55;14;11;1;1;3,5;0
1146;1;0;6;0;0;0;4;4;0;100;58;28;11;1;1;3,5;0
1146;1;2;3;4;4;3;6;4;0;12;48;7;11;1;1;3,5;0
1146;1;1;2;1;1;4;10;4;0;12;240;106;11;3;2;7;0
1146;1;0;6;0;0;0;3;4;0;100;62;41;11;1;1;3,5;0
1146;1;0;6;0;0;0;2;4;0;60;86;29;11;1;1;3,5;0
1146;1;0;6;0;0;0;2;4;0;150;61;44;11;1;1;3,5;0
1146;1;0;6;0;0;0;4;4;0;120;88;33;11;1;1;3,5;0
1146;1;0;6;0;0;0;6;4;0;120;50;19;11;1;1;3,5;0
1146;1;0;6;0;0;0;6;4;0;60;39;11;11;1;1;3,5;0
1146;1;0;6;0;0;0;7;4;0;40;46;3;11;1;1;3,5;0
1146;1;0;6;0;0;0;5;4;0;40;37;20;11;1;1;3,5;0
1146;1;0;6;0;0;0;4;4;0;150;157;72;11;1;1;3,5;0
1146;1;0;6;0;0;0;7;4;0;600;225;194;11;1;1;3,5;0
1146;1;0;6;0;0;0;1;4;0;30;18;12;11;1;1;3,5;0
1146;1;0;6;0;0;0;1;4;0;150;50;39;11;1;1;3,5;0
1146;1;0;6;0;0;0;4;4;0;20;57;34;11;1;1;3,5;0
1146;1;0;6;0;0;0;10;4;0;300;77;50;11;1;1;3,5;0
1146;1;0;6;0;0;0;1;4;0;200;119;83;11;1;1;3,5;0
1146;1;0;6;0;0;0;7;4;0;45;40;16;11;1;1;3,5;0
1146;1;0;6;0;0;0;5;4;0;100;70;22;11;1;1;3,5;0
1146;1;0;6;0;0;0;5;4;0;100;32;8;11;1;1;3,5;0
1146;1;0;6;0;0;0;13;4;0;600;116;88;11;1;1;3,5;0
1146;1;0;6;0;0;0;1;4;0;600;97;84;11;1;1;3,5;0
1146;1;0;6;0;0;0;4;4;0;90;43;27;11;1;1;3,5;0
1146;1;0;6;0;0;0;4;4;0;300;46;24;11;1;1;3,5;0
1146;1;0;6;0;0;0;2;4;0;200;25;3;11;1;1;3,5;0
1146;1;0;6;0;0;0;2;4;0;50;13;3;11;1;1;3,5;0
1146;1;0;6;0;0;0;1;4;0;150;41;6;11;1;1;3,5;0
1146;1;0;6;0;0;0;1;4;0;500;85;76;11;1;1;3,5;0
1146;1;0;6;0;0;0;8;4;0;500;44;18;11;1;1;3,5;0
1146;1;0;6;0;0;0;1;4;0;100;33;13;11;1;1;3,5;0
1146;1;0;6;0;0;0;2;4;0;100;47;31;11;1;1;3,5;0
1146;1;2;2;5;3;2;2;4;1;5;16;9;11;3;2;7;0
1146;1;0;6;0;0;0;7;4;0;200;103;69;11;1;1;3,5;0
1146;1;0;6;0;0;0;8;4;0;300;120;91;11;1;1;3,5;0
1146;1;0;6;0;0;0;2;4;0;350;157;88;11;1;1;3,5;0
1146;1;0;6;0;0;0;2;4;0;50;27;9;11;1;1;3,5;0
1146;1;0;6;0;0;0;8;4;0;20;54;31;11;1;1;3,5;0
1146;1;0;6;0;0;0;4;4;0;500;430;399;11;1;1;3,5;0
1146;1;0;6;0;0;0;11;4;0;200;52;23;11;1;1;3,5;0
1146;1;0;6;0;0;0;15;4;0;30;53;19;11;1;1;3,5;0
1146;1;0;6;0;0;0;10;4;0;400;360;316;11;1;1;3,5;0
1146;1;0;6;0;0;0;10;4;0;300;60;15;11;1;1;3,5;0
1146;1;0;6;0;0;0;8;4;0;20;60;6;11;1;1;3,5;0
1146;1;0;6;0;0;0;7;4;0;10;23;9;11;1;1;3,5;0
1146;1;0;6;0;0;0;2;4;0;100;51;29;11;1;1;3,5;0
1146;1;0;6;0;0;0;2;4;0;300;190;154;11;1;1;3,5;0
1146;1;0;6;0;0;0;1;4;0;120;110;62;11;1;1;3,5;0
1146;1;0;6;0;0;0;5;4;0;30;31;14;11;1;1;3,5;0
1146;1;0;6;0;0;0;8;4;0;100;50;19;11;1;1;3,5;0
1146;1;0;6;0;0;0;9;4;0;50;70;28;11;1;1;3,5;0
1146;1;0;6;0;0;0;8;4;0;50;47;25;11;1;1;3,5;0
1146;1;0;6;0;0;0;8;4;0;150;60;37;11;1;1;3,5;0
1146;1;0;6;0;0;0;3;4;0;50;72;19;11;1;1;3,5;0
1146;1;0;6;0;0;0;5;4;0;150;45;11;11;1;1;3,5;0
1146;1;0;6;0;0;0;5;4;0;39;34;23;11;1;1;3,5;0
1146;1;0;6;0;0;0;2;4;0;50;27;11;11;1;1;3,5;0
1146;1;0;6;0;0;0;6;4;0;60;52;21;11;1;1;3,5;0
1146;1;0;6;0;0;0;5;4;0;120;318;264;11;1;1;3,5;0
1146;1;0;6;0;0;0;7;4;0;500;247;49;11;1;1;3,5;0
1146;1;0;6;0;0;0;5;4;0;80;212;196;11;1;1;3,5;0
1146;1;0;6;0;0;0;14;4;0;30;76;28;11;1;1;3,5;0
1146;1;0;6;0;0;0;10;4;0;300;110;69;11;1;1;3,5;0
1146;1;0;5;0;0;0;4;4;0;10;12;3;11;1;1;3,5;0
1146;1;0;6;0;0;0;5;4;0;45;45;35;11;1;1;3,5;0
1146;1;0;6;0;0;0;9;4;0;60;62;21;11;1;1;3,5;0
1146;1;0;6;0;0;0;5;4;0;600;205;165;11;1;1;3,5;0
1146;1;1;2;1;1;4;4;4;0;50;84;28;11;3;2;7;0
1146;1;0;6;0;0;0;12;4;0;300;165;134;11;1;1;3,5;0
1146;1;0;6;0;0;0;4;4;0;100;40;20;11;1;1;3,5;0
1146;1;0;6;0;0;0;4;4;0;500;128;3;11;1;1;3,5;0
1146;1;2;2;2;2;2;16;4;1;20;60;29;11;3;2;7;0
1146;1;0;6;0;0;0;6;4;0;6;15;3;12;1;1;3,5;0
1146;1;0;6;0;0;0;7;4;0;90;64;35;12;1;1;3,5;0
1146;1;2;2;5;4;2;4;4;1;18;45;19;12;3;2;7;0
1146;1;0;6;0;0;0;11;4;0;90;58;14;12;1;1;3,5;0
1146;1;0;6;0;0;0;8;4;0;90;52;24;12;1;1;3,5;0
